x,x,x,x,x,x,1.122
1618,1,17.83,21.196,0,0,
1619,1,18.952,21.196,0,0,
1620,1,20.074,21.196,0,0,
1621,1,21.196,21.196,0,0,
1622,1,22.318,21.196,0,0,
1623,1,23.44,21.196,0,0,
1624,1,24.562,21.196,0,0,
1625,1,25.684,21.196,0,0,
1626,1,26.806,21.196,0,0,
1627,1,27.928,21.196,0,0,
1628,1,29.05,21.196,0,0,
1629,1,30.172,21.196,0,0,
1630,1,31.294,21.196,0,0,
1631,1,32.416,21.196,0,0,
1632,1,33.538,21.196,0,0,
1633,1,34.66,21.196,0,0,
1634,1,35.782,21.196,0,0,
1635,1,36.904,21.196,0,0,
1636,1,38.026,21.196,0,0,
1637,1,39.148,21.196,0,0,
1638,1,40.27,21.196,0,0,
1639,1,41.392,21.196,0,0,
1640,1,42.514,21.196,0,0,
1641,1,43.636,21.196,0,0,
1642,1,44.758,21.196,0,0,
1643,1,45.88,21.196,0,0,
1644,1,47.002,21.196,0,0,
1645,1,48.124,21.196,0,0,
1646,1,49.246,21.196,0,0,
1647,1,50.368,21.196,0,0,
1648,1,51.49,21.196,0,0,
1649,1,52.612,21.196,0,0,
1650,1,53.734,21.196,0,0,
1651,1,54.856,21.196,0,0,
1652,1,55.978,21.196,0,0,
1653,1,57.1,21.196,0,0,
1654,1,58.222,21.196,0,0,
1655,1,59.344,21.196,0,0,
1656,1,60.466,21.196,0,0,
1657,1,61.588,21.196,0,0,
1658,1,62.71,21.196,0,0,
1659,1,63.832,21.196,0,0,
1660,1,64.954,21.196,0,0,
1661,1,66.076,21.196,0,0,
1662,1,67.198,21.196,0,0,
1663,1,68.32,21.196,0,0,
1664,1,69.442,21.196,0,0,
1665,1,70.564,21.196,0,0,
1666,1,71.686,21.196,0,0,
1667,1,72.808,21.196,0,0,
1668,1,73.93,21.196,0,0,
1669,1,75.052,21.196,0,0,
1670,1,76.174,21.196,0,0,
1671,1,77.296,21.196,0,0,
1672,1,78.418,21.196,0,0,
1673,1,79.54,21.196,0,0,
1674,1,80.662,21.196,0,0,
1675,1,81.784,21.196,0,0,
1676,1,82.906,21.196,0,0,
1677,1,84.028,21.196,0,0,
1678,1,85.15,21.196,0,0,
1679,1,86.272,21.196,0,0,
1680,1,87.394,21.196,0,0,
1681,1,88.516,21.196,0,0,
1682,1,89.638,21.196,0,0,
1683,1,90.76,21.196,0,0,
1684,1,91.882,21.196,0,0,
1685,1,93.004,21.196,0,0,
1686,1,94.126,21.196,0,0,
1687,1,95.248,21.196,0,0,
1688,1,96.37,21.196,0,0,
1689,1,97.492,21.196,0,0,
1690,1,98.614,21.196,0,0,
1691,1,99.736,21.196,0,0,
1692,1,1,22.318,0,0,
1693,1,2.122,22.318,0,0,
1694,1,3.244,22.318,0,0,
1695,1,4.366,22.318,0,0,
1696,1,5.488,22.318,0,0,
1697,1,6.61,22.318,0,0,
1698,1,7.732,22.318,0,0,
1699,1,8.854,22.318,0,0,
1700,1,9.976,22.318,0,0,
1701,1,11.098,22.318,0,0,
1702,1,12.22,22.318,0,0,
1703,1,13.342,22.318,0,0,
1704,1,14.464,22.318,0,0,
1705,1,15.586,22.318,0,0,
1706,1,16.708,22.318,0,0,
1707,1,17.83,22.318,0,0,
1708,1,18.952,22.318,0,0,
1709,1,20.074,22.318,0,0,
1710,1,21.196,22.318,0,0,
1711,1,22.318,22.318,0,0,
1712,1,23.44,22.318,0,0,
1713,1,24.562,22.318,0,0,
1714,1,25.684,22.318,0,0,
1715,1,26.806,22.318,0,0,
1716,1,27.928,22.318,0,0,
1717,1,29.05,22.318,0,0,
1718,1,30.172,22.318,0,0,
1719,1,31.294,22.318,0,0,
1720,1,32.416,22.318,0,0,
1721,1,33.538,22.318,0,0,
1722,1,34.66,22.318,0,0,
1723,1,35.782,22.318,0,0,
1724,1,36.904,22.318,0,0,
1725,1,38.026,22.318,0,0,
1726,1,39.148,22.318,0,0,
1727,1,40.27,22.318,0,0,
1728,1,41.392,22.318,0,0,
1729,1,42.514,22.318,0,0,
1730,1,43.636,22.318,0,0,
1731,1,44.758,22.318,0,0,
1732,1,45.88,22.318,0,0,
1733,1,47.002,22.318,0,0,
1734,1,48.124,22.318,0,0,
1735,1,49.246,22.318,0,0,
1736,1,50.368,22.318,0,0,
1737,1,51.49,22.318,0,0,
1738,1,52.612,22.318,0,0,
1739,1,53.734,22.318,0,0,
1740,1,54.856,22.318,0,0,
1741,1,55.978,22.318,0,0,
1742,1,57.1,22.318,0,0,
1743,1,58.222,22.318,0,0,
1744,1,59.344,22.318,0,0,
1745,1,60.466,22.318,0,0,
1746,1,61.588,22.318,0,0,
1747,1,62.71,22.318,0,0,
1748,1,63.832,22.318,0,0,
1749,1,64.954,22.318,0,0,
1750,1,66.076,22.318,0,0,
1751,1,67.198,22.318,0,0,
1752,1,68.32,22.318,0,0,
1753,1,69.442,22.318,0,0,
1754,1,70.564,22.318,0,0,
1755,1,71.686,22.318,0,0,
1756,1,72.808,22.318,0,0,
1757,1,73.93,22.318,0,0,
1758,1,75.052,22.318,0,0,
1759,1,76.174,22.318,0,0,
1760,1,77.296,22.318,0,0,
1761,1,78.418,22.318,0,0,
1762,1,79.54,22.318,0,0,
1763,1,80.662,22.318,0,0,
1764,1,81.784,22.318,0,0,
1765,1,82.906,22.318,0,0,
1766,1,84.028,22.318,0,0,
1767,1,85.15,22.318,0,0,
1768,1,86.272,22.318,0,0,
1769,1,87.394,22.318,0,0,
1770,1,88.516,22.318,0,0,
1771,1,89.638,22.318,0,0,
1772,1,90.76,22.318,0,0,
1773,1,91.882,22.318,0,0,
1774,1,93.004,22.318,0,0,
1775,1,94.126,22.318,0,0,
1776,1,95.248,22.318,0,0,
1777,1,96.37,22.318,0,0,
1778,1,97.492,22.318,0,0,
1779,1,98.614,22.318,0,0,
1780,1,99.736,22.318,0,0,
1781,1,1,23.44,0,0,
1782,1,2.122,23.44,0,0,
1783,1,3.244,23.44,0,0,
1784,1,4.366,23.44,0,0,
1785,1,5.488,23.44,0,0,
1786,1,6.61,23.44,0,0,
1787,1,7.732,23.44,0,0,
1788,1,8.854,23.44,0,0,
1789,1,9.976,23.44,0,0,
1790,1,11.098,23.44,0,0,
1791,1,12.22,23.44,0,0,
1792,1,13.342,23.44,0,0,
1793,1,14.464,23.44,0,0,
1794,1,15.586,23.44,0,0,
1795,1,16.708,23.44,0,0,
1796,1,17.83,23.44,0,0,
1797,1,18.952,23.44,0,0,
1798,1,20.074,23.44,0,0,
1799,1,21.196,23.44,0,0,
1800,1,22.318,23.44,0,0,
1801,1,23.44,23.44,0,0,
1802,1,24.562,23.44,0,0,
1803,1,25.684,23.44,0,0,
1804,1,26.806,23.44,0,0,
1805,1,27.928,23.44,0,0,
1806,1,29.05,23.44,0,0,
1807,1,30.172,23.44,0,0,
1808,1,31.294,23.44,0,0,
1809,1,32.416,23.44,0,0,
1810,1,33.538,23.44,0,0,
1811,1,34.66,23.44,0,0,
1812,1,35.782,23.44,0,0,
1813,1,36.904,23.44,0,0,
1814,1,38.026,23.44,0,0,
1815,1,39.148,23.44,0,0,
1816,1,40.27,23.44,0,0,
1817,1,41.392,23.44,0,0,
1818,1,42.514,23.44,0,0,
1819,1,43.636,23.44,0,0,
1820,1,44.758,23.44,0,0,
1821,1,45.88,23.44,0,0,
1822,1,47.002,23.44,0,0,
1823,1,48.124,23.44,0,0,
1824,1,49.246,23.44,0,0,
1825,1,50.368,23.44,0,0,
1826,1,51.49,23.44,0,0,
1827,1,52.612,23.44,0,0,
1828,1,53.734,23.44,0,0,
1829,1,54.856,23.44,0,0,
1830,1,55.978,23.44,0,0,
1831,1,57.1,23.44,0,0,
1832,1,58.222,23.44,0,0,
1833,1,59.344,23.44,0,0,
1834,1,60.466,23.44,0,0,
1835,1,61.588,23.44,0,0,
1836,1,62.71,23.44,0,0,
1837,1,63.832,23.44,0,0,
1838,1,64.954,23.44,0,0,
1839,1,66.076,23.44,0,0,
1840,1,67.198,23.44,0,0,
1841,1,68.32,23.44,0,0,
1842,1,69.442,23.44,0,0,
1843,1,70.564,23.44,0,0,
1844,1,71.686,23.44,0,0,
1845,1,72.808,23.44,0,0,
1846,1,73.93,23.44,0,0,
1847,1,75.052,23.44,0,0,
1848,1,76.174,23.44,0,0,
1849,1,77.296,23.44,0,0,
1850,1,78.418,23.44,0,0,
1851,1,79.54,23.44,0,0,
1852,1,80.662,23.44,0,0,
1853,1,81.784,23.44,0,0,
1854,1,82.906,23.44,0,0,
1855,1,84.028,23.44,0,0,
1856,1,85.15,23.44,0,0,
1857,1,86.272,23.44,0,0,
1858,1,87.394,23.44,0,0,
1859,1,88.516,23.44,0,0,
1860,1,89.638,23.44,0,0,
1861,1,90.76,23.44,0,0,
1862,1,91.882,23.44,0,0,
1863,1,93.004,23.44,0,0,
1864,1,94.126,23.44,0,0,
1865,1,95.248,23.44,0,0,
1866,1,96.37,23.44,0,0,
1867,1,97.492,23.44,0,0,
1868,1,98.614,23.44,0,0,
1869,1,99.736,23.44,0,0,
1870,1,1,24.562,0,0,
1871,1,2.122,24.562,0,0,
1872,1,3.244,24.562,0,0,
1873,1,4.366,24.562,0,0,
1874,1,5.488,24.562,0,0,
1875,1,6.61,24.562,0,0,
1876,1,7.732,24.562,0,0,
1877,1,8.854,24.562,0,0,
1878,1,9.976,24.562,0,0,
1879,1,11.098,24.562,0,0,
1880,1,12.22,24.562,0,0,
1881,1,13.342,24.562,0,0,
1882,1,14.464,24.562,0,0,
1883,1,15.586,24.562,0,0,
1884,1,16.708,24.562,0,0,
1885,1,17.83,24.562,0,0,
1886,1,18.952,24.562,0,0,
1887,1,20.074,24.562,0,0,
1888,1,21.196,24.562,0,0,
1889,1,22.318,24.562,0,0,
1890,1,23.44,24.562,0,0,
1891,1,24.562,24.562,0,0,
1892,1,25.684,24.562,0,0,
1893,1,26.806,24.562,0,0,
1894,1,27.928,24.562,0,0,
1895,1,29.05,24.562,0,0,
1896,1,30.172,24.562,0,0,
1897,1,31.294,24.562,0,0,
1898,1,32.416,24.562,0,0,
1899,1,33.538,24.562,0,0,
1900,1,34.66,24.562,0,0,
1901,1,35.782,24.562,0,0,
1902,1,36.904,24.562,0,0,
1903,1,38.026,24.562,0,0,
1904,1,39.148,24.562,0,0,
1905,1,40.27,24.562,0,0,
1906,1,41.392,24.562,0,0,
1907,1,42.514,24.562,0,0,
1908,1,43.636,24.562,0,0,
1909,1,44.758,24.562,0,0,
1910,1,45.88,24.562,0,0,
1911,1,47.002,24.562,0,0,
1912,1,48.124,24.562,0,0,
1913,1,49.246,24.562,0,0,
1914,1,50.368,24.562,0,0,
1915,1,51.49,24.562,0,0,
1916,1,52.612,24.562,0,0,
1917,1,53.734,24.562,0,0,
1918,1,54.856,24.562,0,0,
1919,1,55.978,24.562,0,0,
1920,1,57.1,24.562,0,0,
1921,1,58.222,24.562,0,0,
1922,1,59.344,24.562,0,0,
1923,1,60.466,24.562,0,0,
1924,1,61.588,24.562,0,0,
1925,1,62.71,24.562,0,0,
1926,1,63.832,24.562,0,0,
1927,1,64.954,24.562,0,0,
1928,1,66.076,24.562,0,0,
1929,1,67.198,24.562,0,0,
1930,1,68.32,24.562,0,0,
1931,1,69.442,24.562,0,0,
1932,1,70.564,24.562,0,0,
1933,1,71.686,24.562,0,0,
1934,1,72.808,24.562,0,0,
1935,1,73.93,24.562,0,0,
1936,1,75.052,24.562,0,0,
1937,1,76.174,24.562,0,0,
1938,1,77.296,24.562,0,0,
1939,1,78.418,24.562,0,0,
1940,1,79.54,24.562,0,0,
1941,1,80.662,24.562,0,0,
1942,1,81.784,24.562,0,0,
1943,1,82.906,24.562,0,0,
1944,1,84.028,24.562,0,0,
1945,1,85.15,24.562,0,0,
1946,1,86.272,24.562,0,0,
1947,1,87.394,24.562,0,0,
1948,1,88.516,24.562,0,0,
1949,1,89.638,24.562,0,0,
1950,1,90.76,24.562,0,0,
1951,1,91.882,24.562,0,0,
1952,1,93.004,24.562,0,0,
1953,1,94.126,24.562,0,0,
1954,1,95.248,24.562,0,0,
1955,1,96.37,24.562,0,0,
1956,1,97.492,24.562,0,0,
1957,1,98.614,24.562,0,0,
1958,1,99.736,24.562,0,0,
1959,1,1,25.684,0,0,
1960,1,2.122,25.684,0,0,
1961,1,3.244,25.684,0,0,
1962,1,4.366,25.684,0,0,
1963,1,5.488,25.684,0,0,
1964,1,6.61,25.684,0,0,
1965,1,7.732,25.684,0,0,
1966,1,8.854,25.684,0,0,
1967,1,9.976,25.684,0,0,
1968,1,11.098,25.684,0,0,
1969,1,12.22,25.684,0,0,
1970,1,13.342,25.684,0,0,
1971,1,14.464,25.684,0,0,
1972,1,15.586,25.684,0,0,
1973,1,16.708,25.684,0,0,
1974,1,17.83,25.684,0,0,
1975,1,18.952,25.684,0,0,
1976,1,20.074,25.684,0,0,
1977,1,21.196,25.684,0,0,
1978,1,22.318,25.684,0,0,
1979,1,23.44,25.684,0,0,
1980,1,24.562,25.684,0,0,
1981,1,25.684,25.684,0,0,
1982,1,26.806,25.684,0,0,
1983,1,27.928,25.684,0,0,
1984,1,29.05,25.684,0,0,
1985,1,30.172,25.684,0,0,
1986,1,31.294,25.684,0,0,
1987,1,32.416,25.684,0,0,
1988,1,33.538,25.684,0,0,
1989,1,34.66,25.684,0,0,
1990,1,35.782,25.684,0,0,
1991,1,36.904,25.684,0,0,
1992,1,38.026,25.684,0,0,
1993,1,39.148,25.684,0,0,
1994,1,40.27,25.684,0,0,
1995,1,41.392,25.684,0,0,
1996,1,42.514,25.684,0,0,
1997,1,43.636,25.684,0,0,
1998,1,44.758,25.684,0,0,
1999,1,45.88,25.684,0,0,
2000,1,47.002,25.684,0,0,
2001,1,48.124,25.684,0,0,
2002,1,49.246,25.684,0,0,
2003,1,50.368,25.684,0,0,
2004,1,51.49,25.684,0,0,
2005,1,52.612,25.684,0,0,
2006,1,53.734,25.684,0,0,
2007,1,54.856,25.684,0,0,
2008,1,55.978,25.684,0,0,
2009,1,57.1,25.684,0,0,
2010,1,58.222,25.684,0,0,
2011,1,59.344,25.684,0,0,
2012,1,60.466,25.684,0,0,
2013,1,61.588,25.684,0,0,
2014,1,62.71,25.684,0,0,
2015,1,63.832,25.684,0,0,
2016,1,64.954,25.684,0,0,
2017,1,66.076,25.684,0,0,
2018,1,67.198,25.684,0,0,
2019,1,68.32,25.684,0,0,
2020,1,69.442,25.684,0,0,
2021,1,70.564,25.684,0,0,
2022,1,71.686,25.684,0,0,
2023,1,72.808,25.684,0,0,
2024,1,73.93,25.684,0,0,
2025,1,75.052,25.684,0,0,
2026,1,76.174,25.684,0,0,
2027,1,77.296,25.684,0,0,
2028,1,78.418,25.684,0,0,
2029,1,79.54,25.684,0,0,
2030,1,80.662,25.684,0,0,
2031,1,81.784,25.684,0,0,
2032,1,82.906,25.684,0,0,
2033,1,84.028,25.684,0,0,
2034,1,85.15,25.684,0,0,
2035,1,86.272,25.684,0,0,
2036,1,87.394,25.684,0,0,
2037,1,88.516,25.684,0,0,
2038,1,89.638,25.684,0,0,
2039,1,90.76,25.684,0,0,
2040,1,91.882,25.684,0,0,
2041,1,93.004,25.684,0,0,
2042,1,94.126,25.684,0,0,
2043,1,95.248,25.684,0,0,
2044,1,96.37,25.684,0,0,
2045,1,97.492,25.684,0,0,
2046,1,98.614,25.684,0,0,
2047,1,99.736,25.684,0,0,
2048,1,1,26.806,0,0,
2049,1,2.122,26.806,0,0,
2050,1,3.244,26.806,0,0,
2051,1,4.366,26.806,0,0,
2052,1,5.488,26.806,0,0,
2053,1,6.61,26.806,0,0,
2054,1,7.732,26.806,0,0,
2055,1,8.854,26.806,0,0,
2056,1,9.976,26.806,0,0,
2057,1,11.098,26.806,0,0,
2058,1,12.22,26.806,0,0,
2059,1,13.342,26.806,0,0,
2060,1,14.464,26.806,0,0,
2061,1,15.586,26.806,0,0,
2062,1,16.708,26.806,0,0,
2063,1,17.83,26.806,0,0,
2064,1,18.952,26.806,0,0,
2065,1,20.074,26.806,0,0,
2066,1,21.196,26.806,0,0,
2067,1,22.318,26.806,0,0,
2068,1,23.44,26.806,0,0,
2069,1,24.562,26.806,0,0,
2070,1,25.684,26.806,0,0,
2071,1,26.806,26.806,0,0,
2072,1,27.928,26.806,0,0,
2073,1,29.05,26.806,0,0,
2074,1,30.172,26.806,0,0,
2075,1,31.294,26.806,0,0,
2076,1,32.416,26.806,0,0,
2077,1,33.538,26.806,0,0,
2078,1,34.66,26.806,0,0,
2079,1,35.782,26.806,0,0,
2080,1,36.904,26.806,0,0,
2081,1,38.026,26.806,0,0,
2082,1,39.148,26.806,0,0,
2083,1,40.27,26.806,0,0,
2084,1,41.392,26.806,0,0,
2085,1,42.514,26.806,0,0,
2086,1,43.636,26.806,0,0,
2087,1,44.758,26.806,0,0,
2088,1,45.88,26.806,0,0,
2089,1,47.002,26.806,0,0,
2090,1,48.124,26.806,0,0,
2091,1,49.246,26.806,0,0,
2092,1,50.368,26.806,0,0,
2093,1,51.49,26.806,0,0,
2094,1,52.612,26.806,0,0,
2095,1,53.734,26.806,0,0,
2096,1,54.856,26.806,0,0,
2097,1,55.978,26.806,0,0,
2098,1,57.1,26.806,0,0,
2099,1,58.222,26.806,0,0,
2100,1,59.344,26.806,0,0,
2101,1,60.466,26.806,0,0,
2102,1,61.588,26.806,0,0,
2103,1,62.71,26.806,0,0,
2104,1,63.832,26.806,0,0,
2105,1,64.954,26.806,0,0,
2106,1,66.076,26.806,0,0,
2107,1,67.198,26.806,0,0,
2108,1,68.32,26.806,0,0,
2109,1,69.442,26.806,0,0,
2110,1,70.564,26.806,0,0,
2111,1,71.686,26.806,0,0,
2112,1,72.808,26.806,0,0,
2113,1,73.93,26.806,0,0,
2114,1,75.052,26.806,0,0,
2115,1,76.174,26.806,0,0,
2116,1,77.296,26.806,0,0,
2117,1,78.418,26.806,0,0,
2118,1,79.54,26.806,0,0,
2119,1,80.662,26.806,0,0,
2120,1,81.784,26.806,0,0,
2121,1,82.906,26.806,0,0,
2122,1,84.028,26.806,0,0,
2123,1,85.15,26.806,0,0,
2124,1,86.272,26.806,0,0,
2125,1,87.394,26.806,0,0,
2126,1,88.516,26.806,0,0,
2127,1,89.638,26.806,0,0,
2128,1,90.76,26.806,0,0,
2129,1,91.882,26.806,0,0,
2130,1,93.004,26.806,0,0,
2131,1,94.126,26.806,0,0,
2132,1,95.248,26.806,0,0,
2133,1,96.37,26.806,0,0,
2134,1,97.492,26.806,0,0,
2135,1,98.614,26.806,0,0,
2136,1,99.736,26.806,0,0,
2137,1,1,27.928,0,0,
2138,1,2.122,27.928,0,0,
2139,1,3.244,27.928,0,0,
2140,1,4.366,27.928,0,0,
2141,1,5.488,27.928,0,0,
2142,1,6.61,27.928,0,0,
2143,1,7.732,27.928,0,0,
2144,1,8.854,27.928,0,0,
2145,1,9.976,27.928,0,0,
2146,1,11.098,27.928,0,0,
2147,1,12.22,27.928,0,0,
2148,1,13.342,27.928,0,0,
2149,1,14.464,27.928,0,0,
2150,1,15.586,27.928,0,0,
2151,1,16.708,27.928,0,0,
2152,1,17.83,27.928,0,0,
2153,1,18.952,27.928,0,0,
2154,1,20.074,27.928,0,0,
2155,1,21.196,27.928,0,0,
2156,1,22.318,27.928,0,0,
2157,1,23.44,27.928,0,0,
2158,1,24.562,27.928,0,0,
2159,1,25.684,27.928,0,0,
2160,1,26.806,27.928,0,0,
2161,1,27.928,27.928,0,0,
2162,1,29.05,27.928,0,0,
2163,1,30.172,27.928,0,0,
2164,1,31.294,27.928,0,0,
2165,1,32.416,27.928,0,0,
2166,1,33.538,27.928,0,0,
2167,1,34.66,27.928,0,0,
2168,1,35.782,27.928,0,0,
2169,1,36.904,27.928,0,0,
2170,1,38.026,27.928,0,0,
2171,1,39.148,27.928,0,0,
2172,1,40.27,27.928,0,0,
2173,1,41.392,27.928,0,0,
2174,1,42.514,27.928,0,0,
2175,1,43.636,27.928,0,0,
2176,1,44.758,27.928,0,0,
2177,1,45.88,27.928,0,0,
2178,1,47.002,27.928,0,0,
2179,1,48.124,27.928,0,0,
2180,1,49.246,27.928,0,0,
2181,1,50.368,27.928,0,0,
2182,1,51.49,27.928,0,0,
2183,1,52.612,27.928,0,0,
2184,1,53.734,27.928,0,0,
2185,1,54.856,27.928,0,0,
2186,1,55.978,27.928,0,0,
2187,1,57.1,27.928,0,0,
2188,1,58.222,27.928,0,0,
2189,1,59.344,27.928,0,0,
2190,1,60.466,27.928,0,0,
2191,1,61.588,27.928,0,0,
2192,1,62.71,27.928,0,0,
2193,1,63.832,27.928,0,0,
2194,1,64.954,27.928,0,0,
2195,1,66.076,27.928,0,0,
2196,1,67.198,27.928,0,0,
2197,1,68.32,27.928,0,0,
2198,1,69.442,27.928,0,0,
2199,1,70.564,27.928,0,0,
2200,1,71.686,27.928,0,0,
2201,1,72.808,27.928,0,0,
2202,1,73.93,27.928,0,0,
2203,1,75.052,27.928,0,0,
2204,1,76.174,27.928,0,0,
2205,1,77.296,27.928,0,0,
2206,1,78.418,27.928,0,0,
2207,1,79.54,27.928,0,0,
2208,1,80.662,27.928,0,0,
2209,1,81.784,27.928,0,0,
2210,1,82.906,27.928,0,0,
2211,1,84.028,27.928,0,0,
2212,1,85.15,27.928,0,0,
2213,1,86.272,27.928,0,0,
2214,1,87.394,27.928,0,0,
2215,1,88.516,27.928,0,0,
2216,1,89.638,27.928,0,0,
2217,1,90.76,27.928,0,0,
2218,1,91.882,27.928,0,0,
2219,1,93.004,27.928,0,0,
2220,1,94.126,27.928,0,0,
2221,1,95.248,27.928,0,0,
2222,1,96.37,27.928,0,0,
2223,1,97.492,27.928,0,0,
2224,1,98.614,27.928,0,0,
2225,1,99.736,27.928,0,0,
2226,1,1,29.05,0,0,
2227,1,2.122,29.05,0,0,
2228,1,3.244,29.05,0,0,
2229,1,4.366,29.05,0,0,
2230,1,5.488,29.05,0,0,
2231,1,6.61,29.05,0,0,
2232,1,7.732,29.05,0,0,
2233,1,8.854,29.05,0,0,
2234,1,9.976,29.05,0,0,
2235,1,11.098,29.05,0,0,
2236,1,12.22,29.05,0,0,
2237,1,13.342,29.05,0,0,
2238,1,14.464,29.05,0,0,
2239,1,15.586,29.05,0,0,
2240,1,16.708,29.05,0,0,
2241,1,17.83,29.05,0,0,
2242,1,18.952,29.05,0,0,
2243,1,20.074,29.05,0,0,
2244,1,21.196,29.05,0,0,
2245,1,22.318,29.05,0,0,
2246,1,23.44,29.05,0,0,
2247,1,24.562,29.05,0,0,
2248,1,25.684,29.05,0,0,
2249,1,26.806,29.05,0,0,
2250,1,27.928,29.05,0,0,
2251,1,29.05,29.05,0,0,
2252,1,30.172,29.05,0,0,
2253,1,31.294,29.05,0,0,
2254,1,32.416,29.05,0,0,
2255,1,33.538,29.05,0,0,
2256,1,34.66,29.05,0,0,
2257,1,35.782,29.05,0,0,
2258,1,36.904,29.05,0,0,
2259,1,38.026,29.05,0,0,
2260,1,39.148,29.05,0,0,
2261,1,40.27,29.05,0,0,
2262,1,41.392,29.05,0,0,
2263,1,42.514,29.05,0,0,
2264,1,43.636,29.05,0,0,
2265,1,44.758,29.05,0,0,
2266,1,45.88,29.05,0,0,
2267,1,47.002,29.05,0,0,
2268,1,48.124,29.05,0,0,
2269,1,49.246,29.05,0,0,
2270,1,50.368,29.05,0,0,
2271,1,51.49,29.05,0,0,
2272,1,52.612,29.05,0,0,
2273,1,53.734,29.05,0,0,
2274,1,54.856,29.05,0,0,
2275,1,55.978,29.05,0,0,
2276,1,57.1,29.05,0,0,
2277,1,58.222,29.05,0,0,
2278,1,59.344,29.05,0,0,
2279,1,60.466,29.05,0,0,
2280,1,61.588,29.05,0,0,
2281,1,62.71,29.05,0,0,
2282,1,63.832,29.05,0,0,
2283,1,64.954,29.05,0,0,
2284,1,66.076,29.05,0,0,
2285,1,67.198,29.05,0,0,
2286,1,68.32,29.05,0,0,
2287,1,69.442,29.05,0,0,
2288,1,70.564,29.05,0,0,
2289,1,71.686,29.05,0,0,
2290,1,72.808,29.05,0,0,
2291,1,73.93,29.05,0,0,
2292,1,75.052,29.05,0,0,
2293,1,76.174,29.05,0,0,
2294,1,77.296,29.05,0,0,
2295,1,78.418,29.05,0,0,
2296,1,79.54,29.05,0,0,
2297,1,80.662,29.05,0,0,
2298,1,81.784,29.05,0,0,
2299,1,82.906,29.05,0,0,
2300,1,84.028,29.05,0,0,
2301,1,85.15,29.05,0,0,
2302,1,86.272,29.05,0,0,
2303,1,87.394,29.05,0,0,
2304,1,88.516,29.05,0,0,
2305,1,89.638,29.05,0,0,
2306,1,90.76,29.05,0,0,
2307,1,91.882,29.05,0,0,
2308,1,93.004,29.05,0,0,
2309,1,94.126,29.05,0,0,
2310,1,95.248,29.05,0,0,
2311,1,96.37,29.05,0,0,
2312,1,97.492,29.05,0,0,
2313,1,98.614,29.05,0,0,
2314,1,99.736,29.05,0,0,
2315,1,1,30.172,1,0,
2316,1,2.122,30.172,1,0,
2317,1,3.244,30.172,1,0,
2318,1,4.366,30.172,1,0,
2319,1,5.488,30.172,1,0,
2320,1,6.61,30.172,1,0,
2321,1,7.732,30.172,1,0,
2322,1,8.854,30.172,1,0,
2323,1,9.976,30.172,1,0,
2324,1,11.098,30.172,1,0,
2325,1,12.22,30.172,1,0,
2326,1,13.342,30.172,1,0,
2327,1,14.464,30.172,1,0,
2328,1,15.586,30.172,1,0,
2329,1,16.708,30.172,1,0,
2330,1,17.83,30.172,1,0,
2331,1,18.952,30.172,1,0,
2332,1,20.074,30.172,1,0,
2333,1,21.196,30.172,1,0,
2334,1,22.318,30.172,1,0,
2335,1,23.44,30.172,1,0,
2336,1,24.562,30.172,1,0,
2337,1,25.684,30.172,1,0,
2338,1,26.806,30.172,1,0,
2339,1,27.928,30.172,1,0,
2340,1,29.05,30.172,1,0,
2341,1,30.172,30.172,1,0,
2342,1,31.294,30.172,1,0,
2343,1,32.416,30.172,1,0,
2344,1,33.538,30.172,1,0,
2345,1,34.66,30.172,1,0,
2346,1,35.782,30.172,1,0,
2347,1,36.904,30.172,1,0,
2348,1,38.026,30.172,1,0,
2349,1,39.148,30.172,1,0,
2350,1,40.27,30.172,1,0,
2351,1,41.392,30.172,1,0,
2352,1,42.514,30.172,1,0,
2353,1,43.636,30.172,1,0,
2354,1,44.758,30.172,1,0,
2355,1,45.88,30.172,1,0,
2356,1,47.002,30.172,1,0,
2357,1,48.124,30.172,1,0,
2358,1,49.246,30.172,1,0,
2359,1,50.368,30.172,1,0,
2360,1,51.49,30.172,1,0,
2361,1,52.612,30.172,1,0,
2362,1,53.734,30.172,1,0,
2363,1,54.856,30.172,1,0,
2364,1,55.978,30.172,1,0,
2365,1,57.1,30.172,1,0,
2366,1,58.222,30.172,1,0,
2367,1,59.344,30.172,1,0,
2368,1,60.466,30.172,1,0,
2369,1,61.588,30.172,1,0,
2370,1,62.71,30.172,1,0,
2371,1,63.832,30.172,1,0,
2372,1,64.954,30.172,1,0,
2373,1,66.076,30.172,1,0,
2374,1,67.198,30.172,1,0,
2375,1,68.32,30.172,1,0,
2376,1,69.442,30.172,1,0,
2377,1,70.564,30.172,1,0,
2378,1,71.686,30.172,1,0,
2379,1,72.808,30.172,1,0,
2380,1,73.93,30.172,1,0,
2381,1,75.052,30.172,1,0,
2382,1,76.174,30.172,1,0,
2383,1,77.296,30.172,1,0,
2384,1,78.418,30.172,1,0,
2385,1,79.54,30.172,1,0,
2386,1,80.662,30.172,1,0,
2387,1,81.784,30.172,1,0,
2388,1,82.906,30.172,1,0,
2389,1,84.028,30.172,1,0,
2390,1,85.15,30.172,1,0,
2391,1,86.272,30.172,1,0,
2392,1,87.394,30.172,1,0,
2393,1,88.516,30.172,1,0,
2394,1,89.638,30.172,1,0,
